gender, age, bpm1st, bpm99th, range, median, range/6, 60000/median, rrdelta
0, 20,
0, 30,
0, 40,
0, 50,
0, 60,
0, 70,
0, 80,
0, 90,
1, 20, 51, 111
1, 30, 50, 107
1, 40, 49, 107
1, 50, 48, 105
1, 60, 48, 106, 58, 70, 9.6, 857.1, 74
1, 70, 48, 106, 58, 71, 9.6, 845, 74
1, 80, 48, 111, 63, 73, 10.5, 821.9, 74
1, 90, 50, 120, 70, 76, 11.6, 789.4, 74
